"","Signature_1","Signature_100","Signature_13","Signature_17b","Signature_18","Signature_2","Signature_3","Signature_34","Signature_35","Signature_41","Signature_5","Signature_8","Signature_85","df.extra"
"TCGA.61.1913",202.388732750062,47.8294529900172,106.169166711684,NA,713.192003581124,279.05888064022,837.991485377303,NA,NA,NA,2301.36240180116,NA,164.160276301835,837.991485377303
"TCGA.24.2030",187.300399036674,33.5463015537238,52.1617651671157,NA,54.4516429052986,NA,559.843028626599,NA,NA,NA,2359.53535914949,340.208947194672,250.933578795248,559.843028626599
"TCGA.24.1562",73.559539528138,65.5867751687824,24.116166935792,3.49031991417713,NA,63.7953069439632,900.887315126236,NA,NA,NA,2067.05742666803,NA,477.001842679641,900.887315126236
"TCGA.04.1651",161.898489056407,120.157375726118,NA,2.74188216935703,54.0869138032475,67.4339489961778,1676.19407496065,NA,NA,NA,2669.04240562017,NA,560.849153440891,1676.19407496065
"TCGA.25.1319.1",59.4673290532651,NA,134.812708977106,NA,137.534030456488,157.834943269811,413.474624557162,NA,NA,NA,1230.95209314852,252.527138504564,145.161567817042,413.474624557162
"TCGA.13.0800",NA,165.151185373162,514.631035195248,NA,1091.11304734911,787.53888286924,792.047781067982,NA,NA,NA,3111.5033323019,570.576307093296,652.90261809901,792.047781067982
"TCGA.13.0800.1",64.7983831773236,NA,69.2166483284389,NA,NA,142.257819594143,2030.1476144419,NA,NA,400.940812937399,3153.63005287324,441.370012545696,1220.17490935915,2030.1476144419
"TCGA.04.1336.1",217.412373732667,NA,18.3529848118222,NA,262.404885982116,147.873199641804,434.43151295808,NA,NA,NA,2585.46467959247,305.972917055613,207.440501394784,434.43151295808
"TCGA.04.1648",77.7707335669994,53.2421479579222,NA,NA,636.32351443192,24.6188351942602,431.992052296191,NA,NA,NA,2488.05751813536,626.586855479553,176.200397118327,431.992052296191
"TCGA.13.1483",150.630435200796,16.4626156545518,NA,4.026530618492,141.222639823696,24.5861778094714,1237.84808049899,NA,NA,NA,1824.31560610199,NA,348.884781376323,1237.84808049899
"TCGA.23.1118",339.948603729076,89.5227357307855,73.8237147770019,NA,531.817700676919,NA,305.345330880232,NA,NA,NA,3514.97265705898,1013.91760950774,391.10426844848,305.345330880232
"TCGA.13.0757",289.873734680301,89.4211482609167,156.92101733549,NA,NA,38.0814846263008,409.389615509215,NA,NA,NA,8440.93477594797,664.27718853323,972.95176077849,409.389615509215
"TCGA.24.2289",172.582663294676,NA,637.474833968015,NA,559.194957539781,467.506256799796,572.858107165663,NA,NA,NA,2035.57237922289,642.795778540168,113.079766251485,572.858107165663
"TCGA.13.0757.1",65.5446641628137,64.2600460191185,85.3707312216588,NA,858.228619079953,NA,167.499011546901,NA,NA,NA,2511.49591963688,970.414401479622,157.396173261675,167.499011546901
"TCGA.29.1777",69.507713352302,60.7105239138231,NA,NA,1204.78421304745,1.23356486089078,1089.44108340299,NA,NA,NA,1885.68534652451,371.678971380648,175.851059774252,1089.44108340299
"TCGA.61.2092",3474.63793956823,NA,NA,506.183022758988,15969.869639934,1512.55010237555,NA,NA,11575.0248089609,4441.36468485235,24456.0749496946,NA,3494.68279517553,0
"TCGA.29.1761",1143.27289183904,65.7684712731431,149.938009322204,14.087961119242,NA,129.795112265666,2117.10052232987,NA,NA,NA,12859.8689516989,NA,2255.21514363688,2117.10052232987
"TCGA.09.2045",233.400266537475,NA,162.56659972452,NA,172.753120885399,59.843756676467,367.752949726536,NA,NA,NA,5473.70439190445,946.224509480187,1077.01186140904,367.752949726536
"TCGA.24.2024",143.112118721654,NA,122.595337261036,NA,104.395093239319,47.6689185371074,421.279865773373,NA,NA,NA,4719.13330557719,908.21201496757,769.82933720897,421.279865773373
"TCGA.13.0807.1",199.26083961016,180.754348619028,NA,47.6278691786093,165.67507959751,20.104302179685,1795.92989025432,NA,NA,NA,535.190302619265,NA,191.995166144137,1795.92989025432
"TCGA.24.1427",256.491334867455,103.361378807064,NA,NA,96.8836384288691,NA,731.430469172782,NA,NA,NA,3499.11047161421,NA,362.561166362216,731.430469172782
"TCGA.13.2071",71.5140480860984,128.707354957284,NA,42.1268578016731,330.643635989492,NA,728.774303015391,NA,NA,NA,1449.21717436048,743.158776118553,191.122685319935,728.774303015391
"TCGA.61.1728",1105.71676349604,NA,NA,NA,NA,NA,NA,NA,NA,NA,36286.5786750785,NA,10893.0330523536,0
"TCGA.61.2610",97.7890599022643,NA,51.9795344346787,NA,203.381090873963,22.5744433615106,281.309717363793,NA,NA,NA,2095.55143464788,396.969113808731,288.569866530746,281.309717363793
"TCGA.61.2614",84.6086883940361,279.025001701206,NA,43.400759999431,772.94119721728,195.416778208066,2630.13111226175,NA,NA,NA,236.022499091611,NA,316.356152618476,2630.13111226175
"TCGA.24.1422",66.53000541475,33.4662190463639,NA,10.6311656705547,159.372123575848,12.1345654001001,832.225041273631,NA,NA,NA,902.818077688657,NA,316.226747583905,832.225041273631
"TCGA.24.1466",223.895960577084,NA,81.5396869376278,NA,401.653324300632,109.091430648097,263.393477605189,NA,NA,NA,5034.57928860548,800.668773804701,723.189268574709,263.393477605189
"TCGA.13.0887.1",NA,NA,100.521651022291,14.392982346344,1712.12178958843,30.3050772902379,992.950248199908,NA,NA,NA,2105.23058839354,519.370037377818,906.715685621977,992.950248199908
"TCGA.13.2060",189.87500437336,NA,61.2972878544116,NA,606.686591440217,97.636487345962,454.936154080667,NA,NA,NA,2995.71246627531,280.523766839439,117.601657362847,454.936154080667
"TCGA.13.0751",NA,100.072477625417,42.5657680919483,NA,2159.7250049846,NA,1307.03700856315,NA,NA,NA,915.583444033217,1034.01836887454,NA,1307.03700856315
"TCGA.61.2012",364.474144570562,36.8024288624777,NA,NA,NA,NA,1704.97080999304,NA,NA,NA,4570.2201284761,NA,425.178376417826,1704.97080999304
"TCGA.61.2088",NA,42.2968628795418,107.517019724674,12.0270541106011,409.361079432538,46.0397295385994,NA,NA,NA,NA,2387.37510691582,791.260296240856,425.959737486014,0
"TCGA.24.1418",152.794296302808,NA,9.06894012451468,NA,146.251729849431,NA,568.570289468322,NA,NA,34.4054818709904,1841.31333304166,NA,NA,568.570289468322
"TCGA.09.1674",195.903299667626,95.2193859017098,17.223892592839,2.47469686844713,NA,NA,887.81257741769,NA,NA,NA,2482.8364508789,315.980033155216,162.463328052724,887.81257741769
"TCGA.29.2436",228.280427504172,NA,247.197648264088,NA,362.688811956593,356.869280460036,722.530171301413,NA,NA,NA,2945.56350433661,273.607532450822,267.999343930637,722.530171301413
"TCGA.13.0726.1",225.399868046319,279.331247604877,NA,54.1397052124002,352.549131592055,122.330536442671,2492.42691027399,NA,NA,NA,1485.34003640937,NA,492.581867790178,2492.42691027399
"TCGA.29.1695",133.095284448768,57.2213129592959,NA,NA,365.096380642653,NA,525.776251899345,NA,NA,NA,1858.77839549135,134.050136444842,262.546813990677,525.776251899345
"TCGA.13.0923",39.6111469508674,47.3558524093802,8.5025704147884,NA,1160.71210645837,NA,501.840627332904,NA,NA,NA,2022.91397545571,957.885260543607,NA,501.840627332904
"TCGA.24.1467.1",NA,NA,99.8798985957404,NA,371.067831692945,165.849829943129,3137.96317979176,NA,NA,1205.76982052321,3887.75837141621,963.290385244807,1496.00194935916,3137.96317979176
"TCGA.10.0935",119.420800886407,3.3792519189594,NA,2.47272633864392,329.818514806359,NA,556.310730838416,NA,NA,NA,1330.68470627935,90.3389023016729,190.490746222733,556.310730838416
"TCGA.30.1862",87.5930336909319,135.051633970954,NA,46.1466979290253,56.6277065798063,42.1758010559609,2080.17077973035,NA,NA,NA,1707.82772680535,NA,768.991951072834,2080.17077973035
"TCGA.13.0883",114.879895421965,40.9388051925361,53.386179538783,NA,783.229833367469,NA,227.220989736366,NA,NA,NA,3261.92499149104,1015.22967102476,483.836623465512,227.220989736366
"TCGA.61.1998",89.3153341159008,75.8361505982005,NA,NA,111.372639673191,3.53284346751914,1331.63092928391,NA,NA,NA,1306.71307075687,9.34116628456197,379.718114259623,1331.63092928391
"TCGA.13.0912.1",10.6588514507002,19.3313812753872,21.5477363491766,NA,799.503957088591,85.3829328184708,145.403525763215,NA,NA,NA,2330.20759087537,861.26385357661,NA,145.403525763215
"TCGA.24.1552",53.7355059988604,NA,28.0170908948567,NA,NA,116.10568649926,1851.38035938578,NA,NA,311.300336776962,3545.89081754774,402.77370419605,1489.6525936054,1851.38035938578
"TCGA.61.1901",538.677456129815,NA,289.958218938881,19.1153844077777,NA,126.247813374922,1371.12149679311,NA,NA,NA,12007.1931889017,792.031437083505,2261.33010185928,1371.12149679311
"TCGA.13.0804.1",NA,NA,116.948552141885,26.0481665132378,247.973019610352,59.3847056584601,671.864353259784,NA,NA,NA,1494.78158160668,615.705037838007,512.135329556668,671.864353259784
"TCGA.13.0897",136.702129296661,151.468282454929,270.837959937503,NA,NA,243.18964559949,700.844581382499,NA,NA,NA,6097.1595134751,1236.96395000792,1045.25145674736,700.844581382499
"TCGA.13.0897.1",3099.42600022871,NA,NA,11.2922214809165,NA,NA,1080.30628806782,NA,NA,NA,4168.81172337886,151.93098474375,410.912005352095,1080.30628806782
"TCGA.13.0911",300.996437462752,332.411574265842,NA,98.1269832259368,551.128510049636,241.962393216808,3768.10100868162,NA,NA,NA,4705.60919095623,NA,1530.66142455109,3768.10100868162
"TCGA.23.1110.1",150.292375153842,88.4379765112052,216.765293296275,NA,561.936648115527,142.364602680707,NA,NA,NA,NA,4689.17559974296,696.583031723884,417.828994233231,0
"TCGA.10.0927",210.046290047102,94.5619219923116,NA,NA,117.234049185313,36.2072546417709,1183.59878379107,NA,NA,NA,2480.41756545169,237.288858922591,303.890736764521,1183.59878379107
"TCGA.10.0937",175.74604551238,35.9065901187788,12.6810941112065,NA,79.4465060788006,0.811326316915827,588.361236529806,NA,NA,NA,2604.12648852668,NA,351.916370400701,588.361236529806
"TCGA.04.1343",89.3603519353465,216.719150139156,NA,66.2131210330893,549.82548234812,72.2909170025951,1968.14377216591,NA,NA,NA,1105.33874997796,NA,477.892448629754,1968.14377216591
"TCGA.13.0910.1",373.605404462468,NA,170.52985817638,39.6167110736332,NA,58.0062371370821,887.003884192517,NA,NA,NA,9544.07998130445,834.949110714614,1311.93810815474,887.003884192517
"TCGA.13.0795",2845.41861991591,209.067292994052,NA,NA,444.433166174889,83.2588652205138,953.018763902091,NA,955.682496991297,NA,18500.3932620551,NA,1556.99797863891,953.018763902091
"TCGA.23.1117",NA,135.968987359547,NA,49.3144996835551,578.446012718895,39.9490524102488,1229.40886233249,NA,NA,NA,2470.35164568474,312.567896515813,627.815387592468,1229.40886233249
"TCGA.29.1764",NA,NA,NA,NA,2550.3870749601,84.7258815315016,702.706737553147,NA,873.38609858967,NA,2029.25805719013,72.479385037508,NA,702.706737553147
"TCGA.13.2066",199.888941708618,78.2858844089522,72.050311198476,NA,699.375827060556,NA,1003.0720917465,NA,NA,NA,4974.77591758843,745.872079900208,700.08315255528,1003.0720917465
"TCGA.25.2393",73.1907202960538,71.518975049572,NA,46.3752224182334,NA,7.63285455283,669.426466322363,NA,NA,NA,465.066043544771,334.302028746518,470.436325201471,669.426466322363
"TCGA.29.1774",187.223620982245,NA,183.219234617107,NA,562.529963707977,108.320847877231,1372.10638825549,NA,NA,NA,6210.52582018134,1106.16456703268,1431.86623045422,1372.10638825549
"TCGA.13.0791.1",76.4729353040676,241.563371233139,271.800591581371,NA,520.599765871414,500.59779384294,1702.79138210613,NA,NA,NA,383.082669514375,NA,217.947347969505,1702.79138210613
"TCGA.61.1727",113.454890528887,NA,26.2187128105097,12.1824651592014,683.06752727971,54.0196945973158,405.183896648548,NA,NA,NA,2298.68707190705,363.658206440838,NA,405.183896648548
"TCGA.25.2396",127.706119014427,105.47252686531,NA,NA,154.925887505129,NA,2108.13259551769,NA,NA,181.935715090843,2036.53162450479,215.641561181862,467.208101297141,2108.13259551769
"TCGA.25.2396.1",151.724009741502,174.119061417215,NA,NA,676.558489210613,76.3012730764908,1634.27519035883,NA,NA,NA,764.242600115371,250.698508057696,252.581722079099,1634.27519035883
"TCGA.59.2363",279.531433623408,553.855910963261,NA,143.704367543663,568.685486876968,218.33148909192,4617.78399034639,NA,NA,NA,4685.00915925115,NA,1700.43612729348,4617.78399034639
"TCGA.24.0966",70.77789915585,NA,5.93839598698099,NA,1158.57279803245,36.6001884249061,780.903419562869,NA,NA,NA,1585.40082071257,490.798418613494,54.9191561673231,780.903419562869
"TCGA.31.1953",574.41623957165,198.099736631182,NA,12.7530970791743,464.305545529997,NA,1043.84085480256,NA,NA,NA,3554.57314225135,421.294241562008,223.197082012485,1043.84085480256
"TCGA.13.1495",266.912918308492,93.4860144656079,NA,7.58698416599219,14.2522861827152,27.0025785855212,2224.67702324279,NA,NA,NA,3358.71663565618,NA,790.181023395818,2224.67702324279
"TCGA.24.1104",75.3517968421005,217.930961904328,NA,21.6877385449491,385.608816838471,138.191989676588,1810.53752710674,NA,NA,NA,470.9880503772,NA,194.647862499827,1810.53752710674
"TCGA.OY.A56P",36.692432564527,67.308055845881,36.7986950825908,NA,931.924612112343,NA,NA,NA,NA,NA,2637.50689053701,1252.51681302453,117.293468813924,0
"TCGA.04.1371.1",77.6301096734803,NA,NA,17.9535069089436,212.064589253043,NA,1048.90608881088,507.462295389857,315.861457578865,NA,686.852900257399,NA,2036.24489635327,1048.90608881088
"TCGA.36.2544",242.939661231512,80.197233353361,109.224992326183,NA,NA,72.9793919358335,748.604930799446,NA,NA,NA,5853.02003213779,523.220630801345,964.321798966439,748.604930799446
"TCGA.61.2101",43.8139018962989,8.47946937845528,26.7729923305263,NA,445.133514344865,NA,284.353460366872,NA,NA,NA,1374.51151992502,529.343470481907,97.4900065579781,284.353460366872
"TCGA.25.1313",47.3250090687229,62.5292678976852,NA,NA,465.131396755535,253.465987488999,778.696243687294,NA,NA,NA,1382.25144864679,554.952503896743,162.50045239076,778.696243687294
"TCGA.13.1491",46.3848282472571,68.572106475062,43.5508238070919,NA,1205.00007172096,NA,611.26832638411,NA,NA,NA,2221.55632295877,738.368689900493,195.015358713168,611.26832638411
"TCGA.13.1404",166.16014580426,530.920766234059,NA,101.458175720538,411.880475503428,195.782728224016,4067.47666580336,NA,NA,NA,522.798338429124,NA,908.021398379662,4067.47666580336
"TCGA.13.0794",57.0198351130721,44.8353223083392,21.3571852223257,NA,700.026885360804,132.117138224349,272.704511455864,NA,NA,NA,2013.55085259149,1196.8059419761,NA,272.704511455864
"TCGA.59.A5PD",118.040985545712,NA,1.13817711211525,NA,NA,NA,NA,292.2415607641,425.691970409203,NA,NA,NA,3843.11160751729,0
"TCGA.61.1900",NA,88.8903098461363,79.1336981337751,NA,264.876467396427,70.5602564546412,NA,NA,NA,268.054458926175,4173.6954681366,1346.34218939052,1093.58383062536,0
"TCGA.61.1736",145.817751917969,NA,61.1943328531235,NA,754.621795190134,77.0962319221456,857.005039197515,NA,NA,NA,3447.25102054617,182.787888147691,289.297700292052,857.005039197515
"TCGA.36.2532",295.071237843418,155.791377522282,16.3335920501627,NA,259.64524299826,NA,1743.8383228211,NA,NA,NA,5378.80252696941,487.772489195253,750.384309904016,1743.8383228211
"TCGA.23.2641",43.0077004131916,NA,56.3996615799132,NA,1283.98414151874,123.151111570036,247.994927825087,NA,NA,NA,2277.04928012607,807.173201483044,142.117149982818,247.994927825087
"TCGA.36.2537",169.296900349412,74.5868515581347,NA,23.0040219481849,NA,58.9693121995997,700.950941202296,NA,NA,NA,2023.74954685916,510.95284975563,258.453326832652,700.950941202296
"TCGA.24.1463",647.131315699739,0.0420630345532188,132.287772813519,14.6974185797613,NA,276.799184919822,754.850069984119,NA,NA,NA,6736.31052322987,NA,742.286509298472,754.850069984119
"TCGA.13.1477.1",324.020527926322,97.9358510176114,NA,NA,79.2134597978236,35.8199103023847,1003.4713265086,NA,NA,84.6382233771902,3750.06344249674,NA,348.058945198861,1003.4713265086
"TCGA.61.1725",106.580951334383,130.340399140829,NA,NA,167.393900327437,36.9189351386055,1065.98564441328,NA,NA,NA,1181.16697020787,237.753457757078,307.529828709849,1065.98564441328
"TCGA.24.1842",774.058368435446,177.836209887429,NA,NA,492.539369956788,40.8570963520234,1521.67014183555,NA,NA,NA,3604.80243399875,577.145340912288,539.057109925226,1521.67014183555
"TCGA.36.2533",604.853627125404,NA,NA,NA,953.594990730805,NA,425.0320220505,NA,356.453447169788,NA,3293.39904815621,740.13638879071,72.009457258629,425.0320220505
"TCGA.61.2611",107.695429323995,66.7187018126839,115.494596078561,NA,515.372402657881,NA,555.499980615338,NA,NA,NA,4129.08838478493,972.258133125297,603.663540515703,555.499980615338
"TCGA.25.2399",91.1740982147986,NA,NA,NA,605.045447232818,6.26809150755047,1115.20301585534,NA,74.8377418094222,NA,630.762759696377,369.857355664413,133.219475809998,1115.20301585534
"TCGA.29.1766",2064.34888396203,NA,NA,645.822691812725,8550.36563500995,NA,NA,NA,NA,2051.06199747841,50595.679315131,NA,5107.98643030013,0
"TCGA.24.1474",35.7681838417359,38.2507345830519,21.6080784555993,NA,318.498524130428,NA,595.738238592821,NA,NA,NA,1404.48272177973,175.74577604667,271.373776861765,595.738238592821
"TCGA.13.1510.1",233.817203937144,NA,61.8044266971083,NA,621.204478376193,133.178121673672,583.095190648112,NA,NA,NA,3743.68190675403,685.876445811022,458.520995735038,583.095190648112
"TCGA.23.1022.1",683.54931044312,136.521442167971,120.42469237633,NA,NA,93.5088880828544,1017.97387516146,NA,NA,NA,10183.9652084837,632.833680508911,1318.64883747788,1017.97387516146
"TCGA.36.2551",135.989452975577,25.0293484489792,21.197236969755,NA,506.991400209912,NA,331.623272552437,NA,NA,NA,1923.42396318806,526.782032005292,172.620919325734,331.623272552437
"TCGA.29.1705",488.279833278234,409.963047748555,NA,84.1961610083925,NA,96.1344223912417,3467.45614906871,NA,NA,NA,8231.08086104779,186.217829602775,1976.00649667368,3467.45614906871
"TCGA.13.0899",68.4932966847584,25.0880215301388,NA,8.44353853759083,243.723737207193,NA,641.29700333895,NA,NA,NA,1075.03955955857,67.2479350077943,108.774436039983,641.29700333895
"TCGA.23.1123.1",733.945478220419,19.0889498607029,33.7655830659527,NA,68.2488896470264,116.456505816755,804.910107605819,NA,NA,NA,6928.66458149363,NA,779.86432238098,804.910107605819
"TCGA.25.2398.1",365.094227620574,239.525345501987,159.929046493293,NA,NA,164.279075871933,1957.5227525132,NA,NA,NA,6274.93804322726,865.088904538336,1374.48133602156,1957.5227525132
"TCGA.61.2104",NA,58.8841435275029,NA,27.1065288646307,NA,89.5492466364228,1344.70474046435,NA,NA,178.600324756271,2224.51269446381,187.374060865654,951.153413708548,1344.70474046435
"TCGA.42.2590",NA,35.4847975355363,15.2245644075468,NA,523.55715735219,82.0367830841395,1074.4445600149,NA,NA,NA,2251.16467434912,294.359652305998,895.397811319611,1074.4445600149
"TCGA.61.2003",NA,NA,NA,731.252729526716,20028.3302874097,984.772801573032,NA,NA,NA,5577.34882466751,NA,NA,NA,0
"TCGA.23.2647",206.082037341909,152.107299895139,NA,NA,389.848023310245,132.68617944573,1552.51944892363,NA,NA,NA,4130.32317956466,757.836778780179,948.4471733423,1552.51944892363
"TCGA.24.1927",140.952800014787,303.465107173248,NA,75.7061934700213,349.201073205984,51.0135912878753,2613.6376566318,NA,NA,NA,399.24864268798,NA,381.499061455288,2613.6376566318
"TCGA.04.1356",100.273302610439,69.0365929802334,NA,NA,520.645598133879,NA,412.591235964506,NA,NA,NA,2483.57088969841,432.526417709589,97.4966297581597,412.591235964506
"TCGA.61.1907",73.6185682792444,114.870950299699,19.0585701120734,23.6740059512125,NA,116.311399674106,1557.24351959239,NA,NA,NA,2221.16091307817,NA,654.41758166711,1557.24351959239
"TCGA.23.1122",81.7753972876401,48.9321234393773,NA,15.5508809066108,NA,35.5777473638303,1108.68457038829,NA,NA,NA,1826.63252924783,0.855377711678,407.489351569927,1108.68457038829
"TCGA.13.2057",1838.91204943908,NA,NA,NA,486.424532960581,48.4113115022161,168.676846119309,NA,144.215222150572,NA,6100.36066448104,463.129546031906,295.356086365392,168.676846119309
"TCGA.36.2547",374.356765393907,23.8571974510267,NA,18.553303653201,NA,23.33292524903,855.19069944768,NA,NA,NA,3741.36510766831,351.984914749308,539.622840000318,855.19069944768
"TCGA.23.1021.1",58.2731088564058,34.5557147568509,NA,16.5292142333983,111.986448891727,NA,844.774082795298,42.7281491457354,NA,NA,1036.66800790626,NA,623.437435087453,844.774082795298
"TCGA.13.0894.1",NA,83.4891692044636,NA,NA,1803.38605932778,3.83459224056676,659.517835339747,NA,NA,NA,1363.04913231204,1197.81690287713,NA,659.517835339747
"TCGA.13.1500",88.1003558644728,NA,NA,15.1027819776891,146.475384173103,NA,949.211706926098,467.377052112043,195.778423689404,NA,847.269721295206,NA,1332.79341776689,949.211706926098
"TCGA.25.1316",NA,125.371620983683,NA,31.0251054513274,NA,116.715964523823,2004.04709540969,NA,NA,395.695890303092,2490.45135734312,346.413265368677,1134.00970805476,2004.04709540969
"TCGA.04.1649",NA,54.1461990716448,211.772822199726,NA,1393.08284903361,97.0688273137614,312.299864308663,NA,NA,NA,1856.97318979657,821.317287559609,85.219081519118,312.299864308663
"TCGA.13.1492.1",212.253325833033,435.368549672437,343.240619021736,NA,295.053368600927,335.792555980991,3947.91922142473,NA,NA,NA,3066.95609893197,NA,841.090495211176,3947.91922142473
"TCGA.13.A5FT",124.265331370785,320.548407935494,NA,60.6649453577785,393.339019353696,87.8469604008399,2421.99861108278,NA,NA,NA,583.260745902774,NA,504.500881331038,2421.99861108278
"TCGA.25.2404",60.6782960364676,41.6372686156768,NA,NA,NA,59.2985879318303,1192.16749847063,NA,NA,140.390797912326,2420.43276554772,137.051835500737,668.630304210583,1192.16749847063
"TCGA.24.1551",1175.87833320284,237.1442741622,70.869002133331,NA,554.441701367624,NA,610.18689089266,NA,NA,NA,16215.3265930684,1774.61383045983,2035.92586434984,610.18689089266
"TCGA.13.1509",112.207600693607,61.3216901109825,NA,NA,674.134265233844,18.8838892910842,356.531966657983,NA,NA,NA,2627.97438405545,753.42355885819,301.781576897688,356.531966657983
"TCGA.10.0931.1",106.587296865162,114.876621524104,200.254057833464,35.1881908252251,NA,281.219340678513,1461.20228306807,NA,NA,NA,1859.80899030702,NA,529.878943307434,1461.20228306807
"TCGA.13.1412",644.061031405352,NA,NA,NA,4.3986360372225,NA,639.539861475018,NA,487.905378381935,772.654731726464,7266.09466380257,28.1345779981449,908.340474401725,639.539861475018
"TCGA.04.1362",75.3209300194383,NA,80.6768563131897,NA,388.660084217904,32.2336209529767,302.34313889172,NA,NA,NA,2552.31074680058,527.212053157828,311.400522119447,302.34313889172
"TCGA.04.1362.1",NA,74.8896090010552,NA,NA,136.080848067978,140.814283241609,1305.63373364995,NA,NA,658.359668051523,1728.01047513756,749.041532586944,1039.53821620388,1305.63373364995
"TCGA.13.1412.1",885.888961140907,114.069169636452,85.3933863900649,8.01492985049109,NA,24.4155718348435,694.458567022419,NA,NA,NA,13473.7985243385,NA,2172.34995246951,694.458567022419
"TCGA.04.1542",NA,15.5808744981421,12.4543350217009,NA,395.269563707014,31.1284051030335,437.73933461795,NA,NA,NA,1120.56041077918,261.001899961737,134.554725744405,437.73933461795
"TCGA.20.0987",240.634405102519,44.6813749547547,149.898677987154,NA,NA,13.4665631293601,246.506109242899,NA,NA,NA,7415.10155687641,971.535323695837,925.436209433893,246.506109242899
"TCGA.24.0980",116.540357800867,1.01127634582944,23.5591513043478,NA,571.680188632894,NA,763.793689577547,NA,NA,NA,2223.79171082264,10.7823953938973,208.095092070111,763.793689577547
"TCGA.24.0980.1",NA,141.453520122754,NA,28.7408503160369,391.165148124603,76.0661602315468,798.649812367907,NA,NA,NA,1385.2661753201,471.297620728895,294.43965784698,798.649812367907
"TCGA.24.2262",41.0444717857827,38.6323367232133,44.9987307041534,6.63448064258772,668.596272580656,NA,NA,NA,NA,NA,2127.50739943034,665.324052394622,95.4543781131714,0
"TCGA.23.1118.1",NA,57.56970854421,NA,13.1817158785266,NA,53.8048524081657,1065.35760793511,NA,NA,159.434037508759,1710.65328669116,186.24292617865,600.215899869375,1065.35760793511
"TCGA.13.0890.1",1158.08453652417,179.479270787461,NA,26.7942553965211,NA,NA,1602.5842889837,NA,NA,NA,9704.76249073449,NA,1265.67605792406,1602.5842889837
"TCGA.13.1403.1",115.893779723605,138.922648503772,61.9657974443401,NA,283.164806693547,153.454261649761,1255.78479633754,NA,NA,NA,1338.49981174696,NA,290.345641789901,1255.78479633754
"TCGA.61.1733",161.096922374805,42.6136756151547,45.6907779224124,NA,NA,69.8510491233267,1034.35491836687,NA,NA,NA,3337.18113512778,428.449739562216,776.468428001282,1034.35491836687
"TCGA.29.1702",256.070994833041,32.9690430828924,NA,3.91673912164247,696.75969306878,NA,255.385625405327,NA,NA,NA,2929.99922779648,778.190298329923,258.539141512205,255.385625405327
"TCGA.61.1741",428.960972292234,59.2435411794855,111.498178624217,6.29942055786083,NA,NA,822.224700804294,NA,NA,NA,8296.86308033853,462.353699841535,978.05580437788,822.224700804294
"TCGA.29.1698",516.701755360394,152.13368235839,NA,NA,113.606957246564,57.9674900268115,1571.18170731137,NA,NA,NA,2392.7344314536,242.970001810619,290.37033507741,1571.18170731137
"TCGA.13.0905",5.24110415315727,31.4259342219023,34.3930545361023,NA,1122.47848645347,NA,138.179362763719,NA,NA,NA,1619.15803741642,1114.25145921507,56.5325091868638,138.179362763719
"TCGA.10.0935.1",180.640944888054,87.666988424423,76.0901383311378,NA,393.622801351564,154.564520299857,1388.12243034762,NA,NA,NA,2774.03994585933,NA,426.228504634035,1388.12243034762
"TCGA.23.2081",355.741873468171,55.8342154915127,111.978300070509,NA,NA,61.9317220360938,1146.02119747427,NA,NA,NA,6377.76243602554,505.642572331642,877.160353695698,1146.02119747427
"TCGA.31.1950",207.116768398791,57.2205074636757,149.705416069813,NA,NA,86.2679204850697,659.547532762581,NA,NA,NA,5429.53119026623,811.519926956616,1114.287452383,659.547532762581
"TCGA.23.1029",65.269956047349,47.2032652579625,NA,15.5472788294422,215.839723130684,6.71708828730697,765.819286543458,NA,NA,NA,1067.69430863018,NA,138.220338792464,765.819286543458
"TCGA.24.1419",189.269990046426,59.0786528615871,85.2895891472864,NA,611.544155087044,34.1967460319026,NA,NA,NA,NA,3193.44976803297,1161.57210804897,279.447418916879,0
"TCGA.24.1846",180.798116279139,NA,1897.25874784445,NA,282.665579527614,1962.62719306575,455.077739255509,NA,NA,NA,3930.64018389472,477.247133665793,243.087797148715,455.077739255509
"TCGA.61.2102",161.943889340246,NA,14.8454886229518,NA,370.669139978783,NA,711.239606776906,NA,NA,NA,2273.34164977671,NA,94.5646525040951,711.239606776906
"TCGA.04.1369",189.660330015921,52.354232816576,NA,14.9566888906668,NA,8.77217400914213,1103.78864235264,NA,NA,NA,2843.87672809031,130.17022195764,545.907566610904,1103.78864235264
"TCGA.09.0365",296.214554996922,462.738938342223,NA,84.96175104321,1093.78536653415,348.57535837771,4589.02411838024,NA,NA,NA,5499.54082067052,NA,2332.88490057738,4589.02411838024
"TCGA.09.0365.1",24.3994746984262,43.4463461658916,22.0761350636377,NA,670.674652990624,64.7347593070337,869.797314344521,NA,NA,NA,546.061800239464,169.121083420638,NA,869.797314344521
"TCGA.13.0920.1",64.159570416219,NA,173.338918710205,NA,189.195305047616,91.8286118332071,298.407451851368,NA,NA,NA,3959.22976019656,859.852744772716,688.673167761338,298.407451851368
"TCGA.25.2042",NA,145.237138605522,130.362234786796,39.4492592914705,711.019753587686,188.475437543319,NA,NA,NA,NA,4045.50128344784,1941.42856788443,1007.72360656103,0
"TCGA.13.1505.1",139.486002826393,31.2925228557267,NA,9.45280033812947,146.802260560624,49.1764887924866,1043.8291740299,NA,NA,NA,1853.15056995846,NA,287.214229352501,1043.8291740299
