"","Signature_1","Signature_13","Signature_17a","Signature_17b","Signature_18","Signature_2","Signature_3","Signature_30","Signature_34","Signature_41","Signature_5","Signature_8","Signature_85","df.extra"
"TCGA.BH.A28Q",438.443146295341,144.494085253597,99.9113058512479,NA,NA,73.7771556312488,1923.95351716325,NA,NA,NA,6975.81948901025,417.151867324066,1319.96186195661,1923.95351716325
"TCGA.A1.A0SN",130.580472453732,14.6665270716547,124.752320572259,NA,920.518212984592,NA,325.377000965574,NA,NA,NA,2697.34114858093,621.512612065014,112.221137225898,325.377000965574
"TCGA.AN.A0FD",152.805982676383,201.290476895127,67.6511429982065,NA,591.304308805607,326.663082899529,NA,NA,NA,NA,3477.5409692,783.07773528419,222.207237329319,0
"TCGA.AR.A24M",1149.9720465576,71.9351822213986,310.530552123576,NA,NA,134.118638979803,658.938631687916,291.697069052955,NA,NA,9844.23874113657,NA,1511.15785930491,658.938631687916
"TCGA.B6.A1KI",NA,NA,107.526964603108,NA,NA,112.401197078752,1477.76781694649,130.724683669142,NA,474.133965306698,2804.17526448458,709.512203606175,1103.17712355095,1477.76781694649
"TCGA.AO.A03O",49.500809621982,48.6575946965959,58.8985422139879,NA,203.156529004113,NA,479.574840733671,NA,NA,NA,1697.67249002858,292.230970871167,139.446901724378,479.574840733671
"TCGA.E2.A15L",NA,57.199772716331,127.828295322158,15.3683132809798,2557.82801141708,15.1827148355581,2504.64921050625,NA,NA,NA,NA,NA,198.97720571938,2504.64921050625
"TCGA.GM.A2DF",89.2752812777278,30.6085205150539,NA,NA,213.651272914955,39.363981468868,1040.46359750405,NA,NA,NA,880.267320134925,477.605586342895,171.730124230911,1040.46359750405
"TCGA.BH.A1FE.1",234.191952210967,55.2849594596983,63.5070180999798,NA,138.02178242341,NA,567.898703002558,NA,NA,NA,2849.2583982544,92.146781870593,392.937447420886,567.898703002558
"TCGA.AN.A0FZ",55.3387534493195,NA,99.7663803759311,12.4243593570675,NA,59.7359115996016,1144.42162449809,NA,NA,NA,1961.50328063807,127.834637331021,493.687171668965,1144.42162449809
"TCGA.BH.A0B6",113.513858645528,34.6563990107573,119.878973172517,NA,NA,52.794754627856,1244.63738980869,NA,NA,123.488487738378,3273.59099157392,NA,696.901361810977,1244.63738980869
"TCGA.AR.A0TW",421.231981221481,556.605674119711,234.463342541597,NA,NA,528.107822787167,1816.92403269498,226.605988224116,NA,NA,6130.43449365143,NA,1430.91159732885,1816.92403269498
"TCGA.A8.A07F",101.623045511837,NA,104.09230309105,57.8196472810847,663.026298006656,173.765822794681,2752.74780825917,NA,NA,NA,1135.33776212401,NA,655.253501372505,2752.74780825917
"TCGA.A7.A6VV",108.483109346198,22.5684007757232,81.5350156069203,NA,NA,143.615932762834,1266.72087808989,NA,NA,NA,1714.92179820937,231.317865512416,770.822200894541,1266.72087808989
"TCGA.C8.A12Y",80.922244984847,NA,27.5393084101167,3.65608808116633,238.25981058917,NA,500.681970613363,NA,NA,NA,1041.80681214218,38.4309051650986,134.113002111442,500.681970613363
"TCGA.A1.A0SH",NA,NA,65.6791833041725,NA,202.520445677698,NA,847.656529596922,64.278381227219,NA,150.733619929736,1255.33883910994,70.4750794665641,271.675684302631,847.656529596922
"TCGA.E2.A14V",64.1108889585839,NA,52.6179727366097,NA,764.276904771006,49.1058123467947,791.448191655635,NA,NA,NA,1606.99561941663,504.510888054066,306.870260659501,791.448191655635
"TCGA.AN.A0FF",64.4216291648835,571.548289914142,59.3981923806736,NA,882.927208803199,260.296741398755,NA,NA,NA,NA,2166.89757467218,1155.30967780107,147.611220934948,0
"TCGA.BH.A1EN",346.69720451941,119.93173617796,121.155197841222,NA,548.85523203404,121.241340413638,1318.15714140721,NA,NA,NA,4657.15164469827,NA,690.09890113113,1318.15714140721
"TCGA.C8.A12V",69.4293618300876,NA,77.8909911352657,NA,374.020800092774,29.4988776220983,842.746482532244,NA,NA,NA,1838.67899055051,582.323056188396,143.63455861777,842.746482532244
"TCGA.D8.A1Y3",637.916495361797,NA,43.7584511646987,NA,302.941927858462,NA,110.405308253831,NA,35.0625210341046,238.015417380487,5033.94265511963,658.441995602316,NA,110.405308253831
"TCGA.A2.A3XT",75.4035303449669,NA,142.308937327483,30.2620280662723,456.893484214746,136.247971834692,2614.6675413257,NA,NA,NA,960.93256326499,NA,473.381361602647,2614.6675413257
"TCGA.E9.A1NF",153.113399108341,141.691064783276,NA,NA,411.443957498503,183.387876753328,NA,171.807794382555,NA,NA,2675.12875267136,701.351239013454,194.086045704258,0
"TCGA.A2.A0EO",146.521936750294,NA,102.367447102991,NA,65.6131435109074,15.8540662281734,1279.90232332074,NA,NA,NA,2024.62460756651,90.1269937497622,396.390056660723,1279.90232332074
"TCGA.BH.A5J0",290.880915680421,NA,72.7446952606698,13.5885327601039,50.1079267674066,43.9737611875127,1270.52887342157,NA,NA,NA,3390.76420422977,NA,508.617434893927,1270.52887342157
"TCGA.B6.A0RT",419.026249822537,111.808211060906,113.230577641155,NA,NA,55.3363544923588,198.55350837001,NA,NA,NA,6358.17342804052,913.970521874522,757.993723145499,198.55350837001
"TCGA.A1.A0SP",159.950510546231,NA,NA,69.6306291309173,894.368835900129,159.067000741221,2352.73887013192,NA,NA,NA,2821.07437509287,542.769784216426,1214.61025366016,2352.73887013192
"TCGA.UL.AAZ6",7968.24856321397,NA,NA,1338.5579046108,38867.8660866576,4190.46397937285,NA,NA,NA,15680.8534004757,11385.4836462607,NA,NA,0
"TCGA.AO.A0J8",155.323078781632,NA,177.82688176141,105.081814313818,320.774855951582,150.38654997077,3593.24022676779,NA,NA,NA,600.590898463987,NA,964.992601978819,3593.24022676779
"TCGA.BH.A1F8",154.910927150076,21.4447279502419,80.5761481458604,NA,NA,65.3290531701292,884.735751831488,NA,NA,NA,2091.20817104961,163.129320416474,605.22906999843,884.735751831488
"TCGA.C8.A278",976.367456164304,NA,58.1678490415307,NA,655.128768840503,NA,606.190852875573,34.7471930266922,NA,NA,4768.16398959188,752.79263196987,194.606214048266,606.190852875573
"TCGA.A8.A08P",84.2063820850918,82.9478763437507,123.009003855477,NA,336.279868575393,NA,889.77490380858,NA,NA,NA,2268.44623625405,373.403192928391,392.033317623819,889.77490380858
"TCGA.AC.A3W7",150.337743823764,NA,146.051231044362,57.2244876427739,331.334997952096,88.4403511189266,2385.43345931353,NA,NA,NA,583.746412783699,NA,470.317497794574,2385.43345931353
"TCGA.E9.A1QZ",69.3419245494212,NA,87.9890222021207,NA,388.299871998642,26.6851943721121,831.127600713736,NA,NA,NA,928.129117467586,426.578668336167,232.724164567767,831.127600713736
"TCGA.B6.A0IE",NA,NA,100.096172274914,NA,214.543184545883,109.146623682162,1586.24292948222,NA,NA,377.717281963851,1781.44115620328,564.642220885201,834.947175190398,1586.24292948222
"TCGA.BH.A6R8",282.307030129223,NA,183.259535417017,29.6225315375621,581.739116540376,156.613320148675,3164.04548280785,NA,NA,NA,2604.9701233327,NA,679.265213559681,3164.04548280785
"TCGA.AC.A23E",48.9889824298408,NA,27.7411390397739,0.632560179219182,219.018814938848,NA,514.549775231579,NA,NA,NA,874.514629831206,78.5466910696192,46.8030359873661,514.549775231579
"TCGA.A2.A1FW",207.247703088273,NA,147.295282185876,NA,322.77319862942,49.5181421436837,1264.30242283901,NA,NA,NA,1713.10628306646,153.715701381673,164.212863446065,1264.30242283901
"TCGA.BH.A0BQ",60.1747618447323,NA,79.137681787255,21.9135862588575,505.057599829042,32.4537113842361,1626.22853829909,NA,NA,NA,804.958269029429,NA,342.152619607561,1626.22853829909
"TCGA.D8.A27K",207.403283410265,NA,211.714525777465,2.38216692907023,17.6029611291752,NA,1709.28334678199,NA,NA,NA,3136.64068714038,NA,274.975037168941,1709.28334678199
"TCGA.LD.A9QF",129.293702610376,NA,53.0817766558429,NA,657.959786881059,49.7740587936577,998.920783718438,NA,NA,NA,3617.53810454474,406.135354013089,593.859849263945,998.920783718438
"TCGA.AR.A0U2",127.975950107644,NA,70.4093215241692,47.9198640590045,238.492260091618,34.8527778139324,1675.36884995952,NA,NA,NA,854.523622735175,NA,203.4840953053,1675.36884995952
"TCGA.E2.A574",230.12500110991,701.404892202754,53.650922643601,NA,NA,775.968755853936,760.975834511823,NA,NA,NA,5540.54730634351,745.075374584917,773.544305771728,760.975834511823
"TCGA.A1.A0SG",154.498975037998,NA,164.64407643247,82.8665109138534,661.225564110547,194.521165069537,2954.14989630193,NA,NA,NA,928.876364729354,NA,627.333543573024,2954.14989630193
"TCGA.BH.A0GZ",56.8205129296328,NA,86.6593745874456,37.4395133684008,895.722902723709,64.4181295328334,1703.35984033863,NA,NA,NA,648.072320884184,NA,276.81336628891,1703.35984033863
"TCGA.A2.A3KD",170.621928536211,155.696315160805,88.6125040118351,NA,466.572903650895,39.4891735534094,NA,NA,NA,NA,5554.45933687587,1387.29569363264,566.80517979509,0
"TCGA.C8.A131",234.454805437249,211.031243472241,80.3562811843289,NA,NA,50.4124694486519,510.637325677455,NA,NA,NA,5464.02398002634,876.232363798704,745.028444176972,510.637325677455
"TCGA.BH.A0BL",304.503826955131,165.989046534251,113.43209014564,NA,NA,208.024598033328,1837.61122950552,NA,NA,NA,9496.82512484107,1139.80251188296,2045.18292565539,1837.61122950552
"TCGA.EW.A3E8",NA,NA,108.638179265681,NA,292.066515392492,202.191438648186,1579.2408078149,198.058534336863,184.529449313692,NA,2561.95080097166,NA,908.455595735766,1579.2408078149
"TCGA.C8.A12X",396.895627968063,NA,152.512550354165,78.4925407661885,629.498256816616,126.244900097403,3958.71237498692,NA,NA,NA,4496.42859904412,NA,1269.24279184049,3958.71237498692
"TCGA.BH.A0BV",101.521053936847,44.4486156073553,27.4035431179503,NA,459.332766438498,NA,195.292000502465,NA,NA,NA,2235.81574049329,485.322740119995,262.065595178466,195.292000502465
"TCGA.C8.A12T",NA,170.20120631793,124.293354794598,NA,1125.21440172575,316.830125160621,1228.27139883037,NA,NA,NA,2063.33994266308,402.113859751113,1069.54619997634,1228.27139883037
"TCGA.B6.A408",98.6685175833351,NA,86.2698721904139,57.5177371006056,358.425102877688,108.021547934931,1843.72932800563,NA,NA,NA,1063.76640910171,NA,620.334787513061,1843.72932800563
"TCGA.A2.A0ER",99.9063089438909,NA,47.4861618872538,48.2398901302918,207.794675062433,120.843625327208,1470.10276900674,NA,NA,NA,1361.94697396929,NA,328.07497782717,1470.10276900674
"TCGA.BH.A1EW",185.352869830487,69.9295555961091,55.5337552717186,NA,127.976602398028,110.000510022071,664.125592707408,NA,NA,NA,2251.89552508435,NA,379.74555717315,664.125592707408
"TCGA.AN.A04C",NA,NA,NA,1085.63478050186,25630.9661168048,1576.32656637499,NA,NA,NA,8302.64096699462,968.969655411513,NA,516.626844999693,0
"TCGA.B6.A0RG",71.7578509545986,18.5899928777041,71.750210543004,NA,997.293396852111,NA,533.083543410185,NA,NA,NA,1403.11626805725,391.046104298766,86.6990436919298,533.083543410185
"TCGA.A1.A0SO",120.856543536839,NA,56.3340003183622,NA,488.489278165379,83.9588700746932,605.333157665265,NA,NA,NA,3342.67836490225,494.868144455136,473.451067771001,605.333157665265
"TCGA.D8.A27E",87.3496480477399,108.354273357995,42.3843607442373,NA,246.877096770646,62.4172779303451,788.407110752136,NA,NA,NA,1170.12594095325,NA,149.004271563843,788.407110752136
"TCGA.BH.A18N",NA,467.04520393715,100.909712347249,NA,NA,428.03015549424,552.298240165904,NA,NA,331.026879912307,3036.13535871211,768.789718746012,801.306266631352,552.298240165904
"TCGA.A8.A06O",51.8373086067902,206.982936147774,194.399560988739,NA,333.421391967204,122.002240227269,NA,NA,NA,NA,3253.12299500755,565.892177024949,169.884728474925,0
"TCGA.AC.A3TM",183.051200049307,32.7114689354973,NA,NA,398.718007451135,145.876008878859,530.132778875136,NA,NA,NA,3655.92445994934,364.263411802737,337.315232386864,530.132778875136
"TCGA.B6.A0RU",183.674065995385,NA,192.951329907067,263.236855640512,663.560241135529,181.333767659825,5566.04690097269,NA,NA,NA,NA,NA,1007.96630308721,5566.04690097269
"TCGA.A7.A3IY",54.2400427945395,NA,129.897120413496,NA,340.645461542492,89.9783917697467,1186.54976783355,NA,NA,NA,1494.59323258682,505.927226248077,482.879979717707,1186.54976783355
"TCGA.E9.A1N4",155.112737674782,90.8480778007532,NA,NA,230.530770643653,63.7154753080661,862.614644282321,NA,NA,NA,4483.60969399162,408.932164565731,750.276959052302,862.614644282321
"TCGA.A7.A13G",263.882854010497,25.806251152132,70.3644070613297,NA,234.565835545872,NA,620.705469379898,NA,NA,NA,2902.48866192824,270.984877695119,416.876349935877,620.705469379898
"TCGA.GM.A2D9",75.2434602764734,19.9192935317818,32.8806075245608,NA,1024.27619219236,NA,139.534970279696,NA,NA,NA,1842.9664845503,915.627995607549,61.4842622255056,139.534970279696
"TCGA.A7.A26J",81.3641311248951,NA,87.8050183681822,17.8212166889333,NA,16.448790873337,683.835330053393,NA,NA,NA,1089.57170086874,NA,411.078479178003,683.835330053393
"TCGA.E2.A1II",326.631700913943,NA,200.834161556826,61.2736665162506,554.990035834741,115.842451297058,2591.61331937965,NA,NA,NA,6059.03649641486,NA,1415.22651416553,2591.61331937965
"TCGA.GM.A3XL",177.993872930678,NA,63.8561924699975,NA,363.195563370576,165.678254340578,532.283348552434,NA,NA,NA,3251.28435268756,471.202842693879,251.59934584058,532.283348552434
"TCGA.HN.A2NL",80.2206949561228,NA,91.6133199289567,NA,NA,98.0774629951221,1253.79458487048,180.138125758504,NA,NA,1913.64320595046,280.680980181403,629.937792290868,1253.79458487048
"TCGA.AO.A0JI",753.128134229123,NA,23.7937498527565,NA,366.241228478103,NA,657.173465034158,NA,NA,16.6142699932007,7419.32691176094,1187.52482342716,180.625767518808,657.173465034158
"TCGA.C8.A1HO",354.661518113397,NA,109.143296529902,117.306279533358,289.041014762016,212.141497124189,3886.12643176533,NA,NA,NA,4837.93258866881,NA,1309.61781735963,3886.12643176533
"TCGA.AR.A0U0",70.5269013507884,58.1394644573952,131.018541767237,NA,NA,NA,723.256825644384,127.938241698284,NA,NA,2084.02336918709,278.573795702135,543.374740469308,723.256825644384
"TCGA.C8.A274",10.7448136394982,NA,35.1891321016955,NA,860.474383191014,41.1706191277817,747.9113099335,NA,NA,NA,1647.76877577722,736.984005598556,306.805502243203,747.9113099335
"TCGA.B6.A1KC",122.264924725584,147.33068746956,42.5144738551627,NA,105.895641869711,NA,257.901002298626,NA,NA,NA,4849.48167639118,692.160637027328,729.067462034294,257.901002298626
"TCGA.BH.A0C0",NA,NA,179.015317595659,NA,4973.0378034209,NA,62.1712320866915,NA,NA,NA,415.226123692226,556.424552473289,245.110476979429,62.1712320866915
"TCGA.A8.A07G",117.014561974674,NA,102.593789161678,33.6674878257985,NA,53.3648978424957,918.465619378489,NA,NA,NA,2146.33845637269,249.526625744474,632.404172421748,918.465619378489
"TCGA.A2.A0D4",199.474523922241,87.6196075514488,NA,NA,368.012898142523,75.7615457631692,1018.03781864429,NA,NA,NA,4281.86059606254,671.676283217394,655.663449394004,1018.03781864429
"TCGA.BH.A1FD",576.015784722003,163.275618770512,207.932137050024,NA,NA,NA,840.831516274546,NA,NA,NA,9696.41662091329,512.502987018788,1418.43654466549,840.831516274546
"TCGA.AR.A2LM",132.782190951073,114.97634210933,48.1014662745029,11.6655807318105,NA,33.3085941257362,NA,NA,NA,NA,4466.62566618227,966.811654018833,769.28540620579,0
"TCGA.D8.A1JJ",385.531578371899,NA,86.298804214824,NA,524.869439585456,NA,374.682372931132,NA,NA,51.2923339571541,3701.48698811848,574.009845385701,300.288246021297,374.682372931132
"TCGA.E2.A1IO",1533.55189567621,NA,NA,1648.58383286925,24346.3013185017,1874.08273693849,NA,NA,NA,12372.9821467354,9298.75361316466,NA,271.654763944158,0
"TCGA.3C.AALJ",238.659354697529,237.322944141765,NA,NA,399.37238844088,150.17889537078,678.251409523471,NA,NA,NA,4022.82644096177,512.968177279484,385.795476871505,678.251409523471
"TCGA.AO.A124",631.892938272418,NA,43.1239273432285,NA,184.025553907345,NA,349.630411282795,82.8942293413977,NA,214.414177796514,2770.04585632356,348.623604978082,NA,349.630411282795
"TCGA.OL.A66K",NA,NA,147.314882541844,NA,202.134807425329,124.767281685051,1864.72097176494,NA,NA,605.855414680399,3244.54832604293,437.890632192799,1041.46206140487,1864.72097176494
"TCGA.A8.A09C",772.208763629637,471.242485817198,248.858325339986,NA,NA,546.243914058285,917.831962978345,NA,NA,NA,8510.89862483243,NA,1132.87716034339,917.831962978345
"TCGA.AC.A4ZE",201.291192598786,86.3910273856082,120.587414637257,NA,579.235051734763,166.079043307073,1919.72325915445,NA,NA,NA,1669.33987917088,NA,344.308392282831,1919.72325915445
"TCGA.BH.A1F5",682.609591482893,62.7921342915055,188.88081951508,NA,NA,105.900453602888,931.100478906508,NA,NA,NA,9479.20080650735,NA,1275.29664058738,931.100478906508
"TCGA.A8.A093",269.820628863074,NA,217.154903763617,NA,120.229839174443,NA,1525.92202354804,NA,NA,NA,3620.24877724474,74.7253432289924,407.375980976399,1525.92202354804
"TCGA.AN.A0FL",195.039951548634,162.227151530286,26.4317720531012,NA,NA,90.7760419200386,976.44378557461,NA,NA,NA,5786.81614769211,946.754406372903,803.446237080852,976.44378557461
"TCGA.A2.A3XW",207.334463984553,NA,64.6922406734601,NA,374.593340552976,52.5403699551379,817.721885725692,NA,NA,NA,1978.82011576316,310.477517411246,228.527775937431,817.721885725692
"TCGA.B6.A0WT",95.000373907449,7.54210822227623,63.7465178755329,NA,641.140280706664,NA,296.622964949756,NA,NA,NA,1598.64115607148,592.891211096915,175.050195726634,296.622964949756
"TCGA.C8.A138",136.771943780786,64.3947767671496,103.890485096581,NA,1105.67734578844,118.966218946566,1125.18662738492,NA,NA,NA,2085.83118387158,NA,146.549575813891,1125.18662738492
"TCGA.A2.A0ET",594.23362409334,NA,47.2207042180542,NA,524.407608442763,NA,123.283771014455,27.6552887568251,NA,133.535205741609,4706.26563488845,1077.28693346019,NA,123.283771014455
"TCGA.A7.A26F",107.86047703136,NA,119.584606389102,9.47762727871735,NA,87.7201541748015,1401.15459814153,NA,NA,57.4938741436721,1763.50846861548,NA,563.131746131582,1401.15459814153
"TCGA.AR.A255",158.506407896974,1016.04832743787,65.214095330104,NA,423.418009673927,1036.27014067943,NA,NA,NA,NA,3966.12815181858,835.86983194779,347.326932359743,0
"TCGA.GM.A5PV",128.483702823155,NA,123.420792370838,0.843949661767752,150.323941931041,15.4180547770102,1288.75442623656,NA,NA,NA,1833.08206229946,NA,356.243595709628,1288.75442623656
"TCGA.B6.A0WX",107.565138219315,NA,73.7923954878,NA,400.148532577839,16.6097027792558,924.111097829373,NA,NA,NA,1223.54471148056,317.036113547265,190.483845122318,924.111097829373
"TCGA.E2.A1B1",139.347307844691,NA,70.5435222806209,14.1779565208717,972.140967152071,30.5283450726014,1068.58524532073,NA,NA,NA,1187.20699060426,900.211497342069,NA,1068.58524532073
"TCGA.BH.A0HL",113.130783633835,104.336993426896,95.2318726433781,NA,NA,258.586247417931,1223.77883480044,NA,NA,NA,2024.41979028575,151.589479178923,610.070458359005,1223.77883480044
"TCGA.C8.A12M",211.922608582759,104.765840253531,85.0604742316092,NA,NA,119.926539037296,554.250488147087,NA,NA,NA,4721.91322416362,743.72305566388,479.796492100001,554.250488147087
"TCGA.E2.A1IN",163.463055012115,NA,75.9901267842691,NA,521.070916066996,NA,447.060434831626,74.8679528041406,1.89679304255067,92.2107067618265,1732.76966261685,NA,NA,447.060434831626
"TCGA.AC.A2BM",96.5286658965334,25.9065323675337,NA,NA,644.774306301762,NA,231.991722424888,55.057638965243,NA,NA,1738.06520148777,973.627681097202,124.716069342032,231.991722424888
"TCGA.EW.A1PH",47.5117646514272,527.824379383487,NA,NA,797.565991293141,321.824079615008,510.390006685235,NA,NA,NA,1910.99600280816,744.254573099836,257.648002983898,510.390006685235
"TCGA.A2.A0EQ",266.142954469915,NA,100.870982160651,NA,179.863284753981,66.4536497571541,1162.59918692073,NA,NA,NA,4440.92104171924,234.032676218387,614.38511037041,1162.59918692073
"TCGA.AR.A2LN",55.073783170493,92.0110956120194,95.8646989418118,NA,351.579707145333,NA,369.025048856633,NA,NA,NA,3308.13685985002,468.803696365507,555.190084564674,369.025048856633
"TCGA.AR.A1AS",130.555959181799,49.6297003096699,54.6828019165204,NA,981.983700881405,NA,25.7242350757977,NA,NA,NA,1962.19761535939,820.820396709077,230.517057560723,25.7242350757977
"TCGA.A7.A6VX",178.108184400549,25.4007453561932,108.838276430537,NA,471.62145618502,NA,256.431818075589,NA,NA,NA,3862.35650828346,651.072401084697,170.121735347912,256.431818075589
"TCGA.E2.A14S",34.0616406324109,57.9412516075215,117.201511922036,NA,1788.15719036687,123.68040944972,947.714471506183,NA,NA,NA,1505.35264688845,1257.63636320879,NA,947.714471506183
"TCGA.AR.A24K",31.8028564719393,NA,89.1614379506598,NA,NA,85.3692534631452,881.49887171443,NA,NA,168.919352500658,1810.26666211473,309.087424821344,579.711017477724,881.49887171443
"TCGA.BH.A18T",122.949366326341,NA,120.4684833177,NA,1020.78829356292,NA,871.852356565833,31.8780925336684,NA,NA,2293.47041465481,415.764000307578,197.056659337207,871.852356565833
"TCGA.AO.A1KS",17.6266629519515,184.860456174405,46.6397017609446,NA,787.029227961468,77.3531365239917,NA,NA,NA,NA,2557.70214524255,1088.4910914229,194.514897979068,0
"TCGA.A8.A083",NA,NA,96.3786520680125,NA,NA,81.1722832386751,1474.59460138633,385.315817276906,NA,946.859209978019,1627.34357287421,1495.87622368414,1494.93596906948,1474.59460138633
"TCGA.A7.A26G",49.7251513506252,278.517639283375,NA,NA,134.084367940042,209.890344038392,369.293418722696,NA,NA,NA,1048.14913023945,218.999683582462,131.642798232045,369.293418722696
"TCGA.A1.A0SK",NA,215.408175509832,298.870221870078,NA,1202.33005293998,362.425100504489,821.550015216599,NA,NA,NA,3494.34803320648,390.351458473421,717.300095102097,821.550015216599
"TCGA.3C.AALK",104.304788033379,NA,104.206225261993,NA,163.313855446195,40.8984993972418,1090.82168036441,NA,NA,NA,1643.92569651572,150.562254231162,342.924611712887,1090.82168036441
"TCGA.D8.A1XC",130.207520768249,NA,170.404417748503,NA,444.526072611776,NA,603.703702644005,NA,NA,30.7264101164394,3209.10397247805,310.514199736466,391.995095635761,603.703702644005
"TCGA.AO.A0J9",59.2504819246139,165.462925747201,49.7834731256919,NA,584.377871945872,52.5395421969488,288.627377563297,NA,NA,NA,1525.97464436093,635.887104495367,NA,288.627377563297
"TCGA.AR.A2LJ",NA,206.527297141486,NA,63.3026563350981,385.03965608685,265.04809074674,1098.42778361648,NA,NA,NA,1077.2662868611,564.583668111878,224.819451683675,1098.42778361648
"TCGA.C8.A1HK",219.306460993111,NA,89.8879994373089,NA,295.306444166028,21.5057736949387,753.471165805269,NA,NA,NA,2915.91801950558,203.860288540336,425.952493905076,753.471165805269
"TCGA.AC.A6IV",142.156006096208,NA,93.841701273245,46.9520470051996,495.079797401086,88.2915890676434,1817.97582399984,NA,NA,NA,902.168281032918,NA,485.6892840647,1817.97582399984
"TCGA.A2.A0EY",133.364967194224,0.807509152719908,54.1264706597638,NA,539.590984306219,NA,499.460212055477,NA,NA,NA,1980.5823687516,440.505473143913,226.932501392968,499.460212055477
"TCGA.A2.A0T2",102.672800329815,NA,119.697142546522,20.8061698616917,NA,31.3453893576521,953.869987755989,NA,NA,36.268535511119,1572.20578546653,NA,443.341654657313,953.869987755989
"TCGA.LL.A740",21.3317988866307,NA,97.214350432281,NA,1648.00941723852,40.0620227772485,926.652092477224,NA,NA,NA,1369.46059821875,913.715516737749,24.3761667804561,926.652092477224
"TCGA.D8.A1X6",133.417823216967,40.2117648062929,124.793750152788,NA,NA,84.9340710638771,1260.65447368592,80.2449933042059,NA,NA,2593.27434121884,NA,709.393398759965,1260.65447368592
"TCGA.AR.A24H",52.2072857808795,692.311531011236,82.3920837509682,NA,334.220973700922,688.064075883016,NA,NA,NA,NA,1526.43715851025,461.655801639419,32.4779385425569,0
"TCGA.A8.A07R",NA,NA,NA,2172.69024991031,45359.1300092152,3163.44267563359,NA,NA,NA,18967.7216220772,NA,NA,NA,0
"TCGA.BH.A1ES",692.324805197486,NA,294.787258461075,NA,NA,101.296668654308,2467.75489269025,NA,NA,NA,7609.71909766461,NA,868.851744009541,2467.75489269025
"TCGA.E9.A1R5",117.298751423414,43.4241217441681,38.7748350861652,NA,246.057577451119,NA,325.529113476608,NA,NA,NA,1620.65140722528,401.177129138577,248.670477587926,325.529113476608
"TCGA.A8.A0A9",NA,NA,NA,NA,279.489350703575,40.040728740706,1301.45645805594,116.545929784465,NA,383.998306503534,1171.71068338404,395.768280384313,654.729590482774,1301.45645805594
"TCGA.AC.A2BK",39.1707138595202,NA,121.903454778036,NA,129.32653715583,72.2356321218706,1200.53166947481,NA,NA,NA,1999.66215701232,196.498044762248,657.612928363295,1200.53166947481
"TCGA.A8.A06X",173.885030318041,26.4319708610368,102.508588662821,NA,1576.39477882712,NA,496.152854282212,NA,NA,NA,1974.21696749282,1029.68704657223,72.5436190547075,496.152854282212
"TCGA.E2.A15A",NA,NA,119.645147949068,NA,NA,60.8735665860852,922.65975736546,98.3198552857102,NA,411.028665282719,2724.57851995102,575.587287822764,756.719176986329,922.65975736546
"TCGA.E2.A15A.1",608.73916882351,NA,76.6594028655342,NA,690.09041673331,NA,143.386116291127,NA,NA,NA,3973.800691876,677.147025776628,166.633083171223,143.386116291127
"TCGA.C8.A9FZ",180.54559506614,NA,93.5400184193588,78.6807856272813,302.114709046929,118.328420843444,2002.11138768375,NA,NA,NA,671.608633094881,NA,400.391006048918,2002.11138768375
"TCGA.E2.A1B0",121.485093824561,NA,188.9172693749,100.487771484354,357.080664237599,118.628199357178,3156.97167053713,NA,NA,NA,NA,NA,465.204726664179,3156.97167053713
"TCGA.AC.A6IX",225.941439991784,48.9813615339397,191.716165252541,NA,NA,61.7910068703659,1544.91943891724,54.3514153141554,NA,NA,3359.33203409608,NA,819.614267765956,1544.91943891724
"TCGA.A2.A04X",552.973385396163,NA,22.3967579980958,NA,97.8750145312431,NA,441.43195861628,75.2531383899872,NA,NA,2778.83097727493,334.060797919749,231.051477703801,441.43195861628
"TCGA.AC.A6IX.1",184.53539307597,31.8534355054668,42.5758561225114,30.7100434249132,NA,91.5402588421373,1396.41679835082,NA,NA,NA,2873.22558627966,NA,850.940416524978,1396.41679835082
"TCGA.BH.A0DT",NA,NA,95.9549681582191,NA,360.579133659425,133.123588510173,2245.66007936025,NA,NA,190.623905760404,1290.95486536309,669.341094643742,582.051987798903,2245.66007936025
"TCGA.E2.A10C",386.708008575599,187.771326407869,NA,125.351634164368,NA,277.153002838368,3384.88151655538,NA,NA,NA,9047.36710357862,819.369277268343,1939.73097149506,3384.88151655538
"TCGA.A2.A0EX",101.754418235966,NA,72.9967043235662,44.0163538215357,497.176051520184,143.850001713806,1967.4372914602,NA,NA,NA,604.809430681051,NA,523.368638372557,1967.4372914602
"TCGA.PL.A8LY",159.563692562375,NA,118.671778914234,NA,124.636281595841,50.3369096905907,1060.78963005779,NA,NA,NA,3189.92456192608,191.206508171899,657.868162209829,1060.78963005779
"TCGA.AR.A2LR",125.059408202766,NA,137.010465728292,56.9046886310455,154.420513944949,49.1091677798985,1945.75956155834,NA,NA,NA,445.624519605025,NA,240.893810902332,1945.75956155834
"TCGA.GI.A2C8",376.5387048328,NA,110.413512957314,NA,478.529313717857,NA,200.871779755061,NA,NA,187.743757723002,3733.1809233994,628.037616080215,180.038376704022,200.871779755061
"TCGA.AQ.A0Y5",304.255511407707,NA,145.409160822662,79.887509119584,584.211954601312,161.479162719434,3306.41327791498,NA,NA,NA,1665.42717163432,NA,634.86382599693,3306.41327791498
